epoch,grad_norm_layers_0_weight,grad_norm_layers_0_bias,grad_norm_layers_1_weight,grad_norm_layers_1_bias,grad_norm_layers_2_weight,grad_norm_layers_2_bias,train_loss,test_loss,train_acc,test_acc,acc_gap,grokking_score,l2_layers_0_weight,eff_rank_layers_0_weight,condition_number_layers_0_weight,weight_dist_init_layers_0_weight,sign_stability_layers_0_weight,update_weight_ratio_layers_0_weight,l2_layers_0_bias,weight_dist_init_layers_0_bias,sign_stability_layers_0_bias,update_weight_ratio_layers_0_bias,l2_layers_1_weight,eff_rank_layers_1_weight,condition_number_layers_1_weight,weight_dist_init_layers_1_weight,sign_stability_layers_1_weight,update_weight_ratio_layers_1_weight,l2_layers_1_bias,weight_dist_init_layers_1_bias,sign_stability_layers_1_bias,update_weight_ratio_layers_1_bias,l2_layers_2_weight,eff_rank_layers_2_weight,condition_number_layers_2_weight,weight_dist_init_layers_2_weight,sign_stability_layers_2_weight,update_weight_ratio_layers_2_weight,l2_layers_2_bias,weight_dist_init_layers_2_bias,sign_stability_layers_2_bias,update_weight_ratio_layers_2_bias,dead_frac_hidden_0,sparsity_hidden_0,dead_frac_hidden_1,sparsity_hidden_1,margin,test_entropy,test_confidence,sharpness,fourier_mean_top_freq_hidden_0,fourier_mean_frac_explained_hidden_0,fourier_mean_entropy_hidden_0,fourier_key_freqs_hidden_0,fourier_mean_top_freq_hidden_1,fourier_mean_frac_explained_hidden_1,fourier_mean_entropy_hidden_1,fourier_key_freqs_hidden_1,logit_fourier_frac,logit_fourier_entropy,idim_hidden_0,idim_hidden_1,group_assoc_frac,group_has_identity,phase,grad_alignment,cka_vs_prev
4800,9.306755259785859e-07,1.1017698398063658e-06,8.390246648559696e-07,5.47747376344887e-08,8.757530736147601e-07,4.5357197997475396e-09,3.052874035347486e-06,20.5893611907959,1.0,0.009508893825113773,0.9904911061748862,0.009508893825113773,53.9850959777832,168.55796813964844,28.8801212310791,51.802852630615234,0.6255752444267273,0.00011217950665153751,1.3877118825912476,1.27835214138031,0.49000000953674316,0.0005501568856723808,54.165306091308594,98.25155639648438,50412.64453125,51.99455261230469,0.6405249834060669,6.61807811136028e-05,3.163184404373169,3.154050588607788,0.5400000214576721,5.286211226069509e-05,51.80272674560547,80.20465850830078,30.821367263793945,49.365333557128906,0.6930973529815674,4.8588204302670555e-05,0.3530082702636719,0.5430565476417542,0.5221238732337952,0.0001571930207502198,0.0,0.39395952224731445,0.019999999552965164,0.045091383159160614,12.725406646728516,0.739072322845459,2.3702261447906494,,,,,,,,,,,,,,,,pre,0.6089915037155151,0.999932587146759
4900,9.367705615659361e-07,1.2637810868909582e-06,8.379809059988474e-07,5.227131794072193e-08,8.749114499551069e-07,4.368955419664644e-09,3.0501037144858856e-06,20.560102462768555,1.0,0.00962076336145401,0.990379236638546,0.00962076336145401,53.95909118652344,168.5514678955078,29.22726058959961,51.78279495239258,0.6252212524414062,0.0001099575300584791,1.387273907661438,1.2782922983169556,0.49000000953674316,0.0005903666018298752,54.13119125366211,97.99132537841797,64788.73828125,51.966426849365234,0.6403499841690063,6.514271800770782e-05,3.1621718406677246,3.153087615966797,0.5400000214576721,5.408711397893528e-05,51.7779426574707,80.05121612548828,30.983919143676758,49.34441375732422,0.692345142364502,4.796461365259749e-05,0.35222098231315613,0.5431128740310669,0.5221238732337952,0.00014815790049046206,0.0,0.3942062556743622,0.019999999552965164,0.044975195080041885,12.715835571289062,0.7407094240188599,2.365060567855835,,,,,,,,,,,,,,,,pre,0.49535441398620605,0.999936431646347
5000,9.334925721304899e-07,1.2138852980569936e-06,8.377047606700216e-07,5.6118896196721835e-08,8.746518460611696e-07,4.593633029514876e-09,3.0461196729447693e-06,20.531709671020508,1.0,0.009508893825113773,0.9904911061748862,0.009508893825113773,53.93399429321289,168.54246520996094,29.502328872680664,51.763450622558594,0.6251991391181946,0.00011033495437855983,1.3869765996932983,1.278334379196167,0.49000000953674316,0.000556336638231004,54.098594665527344,97.74235534667969,95578.984375,51.939605712890625,0.6401749849319458,6.448820616437597e-05,3.1611244678497314,3.1520564556121826,0.5400000214576721,5.591210785639412e-05,51.75373840332031,79.90377807617188,31.1313419342041,49.323997497558594,0.6919026374816895,4.7448492315727685e-05,0.351225346326828,0.5430540442466736,0.5221238732337952,0.00014892622933543814,0.0,0.3944738805294037,0.019999999552965164,0.04494255781173706,12.709930419921875,0.742435872554779,2.360637903213501,0.0001535533956484869,30.12,0.05057067085009823,5.693663923740387,"[45, 39, 51]",25.615,0.04817175229441074,5.873965437412262,"[36, 12, 16]",0.6120773681213734,3.1895858355328044,129.0,45.0,0.011637005023658276,0.0,pre,0.46762168407440186,0.9999376833438873
5100,9.278173820348457e-07,1.0772132554848213e-06,8.344471780219465e-07,5.165758665270914e-08,8.730060585548927e-07,4.375746875950881e-09,3.041948957616114e-06,20.505266189575195,1.0,0.009732631966471672,0.9902673680335283,0.009732631966471672,53.90936279296875,168.53282165527344,29.59859848022461,51.74436569213867,0.6250663995742798,0.00010896847370305747,1.38637113571167,1.278110146522522,0.49000000953674316,0.0005195240563506709,54.067047119140625,97.50638580322266,132788.109375,51.91363525390625,0.6398249864578247,6.371002132067762e-05,3.160216808319092,3.151094913482666,0.5400000214576721,4.427531348082758e-05,51.72987747192383,79.76056671142578,31.267440795898438,49.30388259887695,0.6917256712913513,4.6470865105153855e-05,0.35012486577033997,0.5429583191871643,0.5132743120193481,0.00013269699683792025,0.0,0.39463186264038086,0.019999999552965164,0.044924281537532806,12.711533546447754,0.7437401413917542,2.3574283123016357,,,,,,,,,,,,,,,,pre,0.659784197807312,0.9999377727508545
5200,9.272711736230121e-07,1.0770095286716241e-06,8.339909527421696e-07,5.071143505119835e-08,8.722175834918744e-07,4.338178261065195e-09,3.0409528335439973e-06,20.479366302490234,1.0,0.009508893825113773,0.9904911061748862,0.009508893825113773,53.885162353515625,168.5225372314453,29.852264404296875,51.72547912597656,0.6250885128974915,0.00010618753832837563,1.3858327865600586,1.2779172658920288,0.49000000953674316,0.0004776255686806851,54.03684616088867,97.28235626220703,208354.828125,51.88900375366211,0.6395999789237976,6.302203194397578e-05,3.160081386566162,3.150907039642334,0.5400000214576721,5.4476551328248224e-05,51.70658874511719,79.6222152709961,31.39090919494629,49.284332275390625,0.6915044188499451,4.611458152476845e-05,0.3490891754627228,0.5428758859634399,0.5132743120193481,0.0001384410265298623,0.0,0.3949360251426697,0.019999999552965164,0.04481984302401543,12.716230392456055,0.7447593212127686,2.3548827171325684,,,,,,,,,,,,,,,,pre,0.6094628572463989,0.9999423325061798
5300,9.284094630856998e-07,1.0821839850905235e-06,8.339382020494668e-07,5.103045452869992e-08,8.718542403585161e-07,4.537243913915745e-09,3.0372491437447025e-06,20.454147338867188,1.0,0.009397024288773537,0.9906029757112265,0.009397024288773537,53.86213684082031,168.51522827148438,30.06638526916504,51.7076530456543,0.6247787475585938,0.0001050267307871375,1.3849208354949951,1.2773816585540771,0.49000000953674316,0.0005134999312570679,54.008460998535156,97.06735229492188,469912.71875,51.866214752197266,0.6392750144004822,6.185527717178057e-05,3.160203456878662,3.1509416103363037,0.5400000214576721,5.025103478276948e-05,51.68416976928711,79.4894027709961,31.485668182373047,49.2656135559082,0.6910619735717773,4.575231003711289e-05,0.3487236201763153,0.5430839657783508,0.5132743120193481,0.00012780916657774256,0.0,0.3951188027858734,0.019999999552965164,0.04471801593899727,12.72475814819336,0.7459803223609924,2.3520917892456055,,,,,,,,,,,,,,,,pre,0.5913569927215576,0.9999450147151947
5400,9.286206932301866e-07,1.040757183545793e-06,8.328407261615212e-07,4.847842305366612e-08,8.711955956641759e-07,4.269881781482354e-09,3.0341677756950958e-06,20.430095672607422,1.0,0.009508893825113773,0.9904911061748862,0.009508893825113773,53.83968734741211,168.50888061523438,30.255273818969727,51.690399169921875,0.6248451471328735,0.00010381112056182832,1.38393235206604,1.2767531871795654,0.49000000953674316,0.00048017076840010817,53.98142623901367,96.86174011230469,37664472.0,51.84467697143555,0.6389750242233276,6.073910080104538e-05,3.1607580184936523,3.151399850845337,0.5400000214576721,4.2818156670868637e-05,51.66225814819336,79.36184692382812,31.568239212036133,49.24740982055664,0.690796434879303,4.592590566406557e-05,0.34911006689071655,0.5436350703239441,0.5221238732337952,0.00014007427653581894,0.0,0.395370751619339,0.019999999552965164,0.04463838040828705,12.751203536987305,0.747008204460144,2.349803924560547,,,,,,,,,,,,,,,,pre,0.5771030783653259,0.9999462962150574
5500,9.285688520321855e-07,1.1530735264386749e-06,8.358252898688079e-07,5.444847062108238e-08,8.724618396627193e-07,4.588077917588862e-09,3.030308107554447e-06,20.405420303344727,1.0,0.009397024288773537,0.9906029757112265,0.009397024288773537,53.81877136230469,168.5028533935547,30.659122467041016,51.674522399902344,0.6248230338096619,0.00010396057214686098,1.3825331926345825,1.2757118940353394,0.49000000953674316,0.0005332673869041413,53.95627212524414,96.664306640625,635443.75,51.82497787475586,0.6389250159263611,5.996524796419062e-05,3.160754442214966,3.151340961456299,0.5400000214576721,4.754959780386917e-05,51.64171600341797,79.2378921508789,31.639808654785156,49.23054885864258,0.6903539896011353,4.483729150193986e-05,0.3495369553565979,0.5441834926605225,0.5221238732337952,0.00012032893007721395,0.0,0.39558225870132446,0.019999999552965164,0.0445195809006691,12.737993240356445,0.7480583786964417,2.3476364612579346,,30.085,0.05057863821285036,5.694102158546448,"[45, 39, 51]",25.315,0.04807624828877738,5.8808279132843015,"[12, 36, 10]",0.6219260637912953,3.1261889407065064,129.0,45.0,0.011642550118267536,0.0,pre,0.5697998404502869,0.9999465942382812
5600,9.275527190766297e-07,1.0459801842443994e-06,8.322317626152653e-07,4.9335444174403165e-08,8.706505809641385e-07,4.510189555162469e-09,3.0294988846435444e-06,20.380783081054688,1.0,0.009508893825113773,0.9904911061748862,0.009508893825113773,53.79834747314453,168.4940948486328,31.000946044921875,51.65890121459961,0.6247124075889587,0.0001033438177818694,1.3810157775878906,1.2745717763900757,0.49000000953674316,0.0005176308948471273,53.93209457397461,96.47592163085938,423374.65625,51.806190490722656,0.6384999752044678,5.910941552555042e-05,3.1613211631774902,3.1518077850341797,0.5400000214576721,4.926881497013387e-05,51.62152862548828,79.11847686767578,31.69236183166504,49.21402359008789,0.6899999976158142,4.425325920860797e-05,0.35006847977638245,0.5447917580604553,0.5221238732337952,0.0001221445335342869,0.0,0.39572715759277344,0.019999999552965164,0.044425588101148605,12.739985466003418,0.7492300271987915,2.3450260162353516,,,,,,,,,,,,,,,,pre,0.6086057424545288,0.9999491274356842
5700,9.277671324525727e-07,1.1621031035247142e-06,8.343463946403062e-07,5.309677320042283e-08,8.710969723324524e-07,4.5062291675890265e-09,3.0259818686317885e-06,20.357255935668945,1.0,0.009508893825113773,0.9904911061748862,0.009508893825113773,53.77827835083008,168.48452758789062,31.094913482666016,51.643577575683594,0.6246017813682556,0.00010247554489045534,1.379628300666809,1.273472785949707,0.49000000953674316,0.0005427220588761359,53.90850067138672,96.29571533203125,371185.46875,51.78786087036133,0.6382750272750854,5.8760111711399e-05,3.1612558364868164,3.1517460346221924,0.5400000214576721,5.536681769469429e-05,51.60155487060547,79.00228881835938,31.747772216796875,49.19771194458008,0.6899114847183228,4.4114351658542595e-05,0.35041046142578125,0.545272171497345,0.5221238732337952,0.00012310789454164734,0.0,0.39594385027885437,0.019999999552965164,0.04439033940434456,12.72850227355957,0.7503161430358887,2.341913938522339,,,,,,,,,,,,,,,,pre,0.6659506559371948,0.9999491274356842
5800,9.25461677070416e-07,1.0315059171261964e-06,8.326265401592536e-07,4.85168705210981e-08,8.707279448572081e-07,4.353819971214534e-09,3.0234916721383343e-06,20.333415985107422,1.0,0.009397024288773537,0.9906029757112265,0.009397024288773537,53.7590217590332,168.4686279296875,31.197608947753906,51.628753662109375,0.6242699027061462,0.00010153215385391842,1.3780803680419922,1.2722723484039307,0.49000000953674316,0.0004816999440849776,53.88570022583008,96.12482452392578,372190.59375,51.77021789550781,0.6383249759674072,5.762929241029569e-05,3.161027193069458,3.1514556407928467,0.5400000214576721,5.325847893615006e-05,51.5821647644043,78.88961791992188,31.790794372558594,49.18194580078125,0.6898672580718994,4.329035551869626e-05,0.35093751549720764,0.5458099246025085,0.5221238732337952,0.00011952566856664115,0.0,0.39610835909843445,0.019999999552965164,0.04432376101613045,12.711597442626953,0.7513913512229919,2.338857889175415,,,,,,,,,,,,,,,,pre,0.6468245983123779,0.9999508857727051
5900,9.265048106499307e-07,1.0646616601661663e-06,8.32140813145088e-07,5.1062571060356277e-08,8.7028774942155e-07,4.538629472250477e-09,3.019663154191221e-06,20.31261444091797,1.0,0.009397024288773537,0.9906029757112265,0.009397024288773537,53.74116134643555,168.4556121826172,31.423770904541016,51.614952087402344,0.624336302280426,9.810414339743783e-05,1.376639723777771,1.2711632251739502,0.49000000953674316,0.0005161071423920846,53.864288330078125,95.96228790283203,411776.0625,51.75390625,0.6377750039100647,5.666485457641136e-05,3.1601269245147705,3.1505215167999268,0.5350000262260437,4.473720991869819e-05,51.56437683105469,78.77958679199219,31.820280075073242,49.167701721191406,0.6898230314254761,4.2248817263796256e-05,0.35068753361701965,0.5458912253379822,0.5132743120193481,9.910612167461671e-05,0.0,0.3964177668094635,0.019999999552965164,0.0443120114505291,12.716851234436035,0.752410352230072,2.33577299118042,,,,,,,,,,,,,,,,pre,0.6548303961753845,0.9999541938304901
6000,9.237353424396133e-07,1.0988776466547279e-06,8.316931712215592e-07,5.2715243725742766e-08,8.692035748936178e-07,4.565399613909449e-09,3.015990614585462e-06,20.290063858032227,1.0,0.0092851547524333,0.9907148452475667,0.0092851547524333,53.72238540649414,168.44203186035156,31.62009620666504,51.600257873535156,0.6239601969718933,0.00010186614732808015,1.374912142753601,1.2698135375976562,0.49000000953674316,0.0005455104456526319,53.842403411865234,95.80674743652344,644089.0,51.7370719909668,0.6376500129699707,5.641951207939376e-05,3.159506320953369,3.149826765060425,0.5350000262260437,4.629490853083523e-05,51.5459098815918,78.67279052734375,31.854949951171875,49.15273666381836,0.6896902918815613,4.234445913618623e-05,0.3500751256942749,0.5457364320755005,0.5132743120193481,9.682750298142833e-05,0.0,0.3966148793697357,0.019999999552965164,0.044173628091812134,12.695005416870117,0.7534778118133545,2.3328745365142822,0.0001640331174712628,29.57,0.05060795862805073,5.694882488250732,"[45, 39, 44]",25.49,0.04797732449651144,5.886505477428436,"[36, 10, 12]",0.6310877743135451,3.0666529098443225,129.0,45.0,0.011691756546497345,0.0,pre,0.627050518989563,0.9999543130397797
6100,9.215690397468279e-07,1.0266097660860396e-06,8.310691441693052e-07,4.910783957257081e-08,8.691628750057134e-07,4.243609019738415e-09,3.0139049158606213e-06,20.26712989807129,1.0,0.009397024288773537,0.9906029757112265,0.009397024288773537,53.70344924926758,168.43272399902344,31.60578155517578,51.58548355102539,0.6235619187355042,9.933870883807789e-05,1.373328685760498,1.2685061693191528,0.49000000953674316,0.0005026791755728533,53.82062911987305,95.6603012084961,13534218.0,51.720359802246094,0.6375499963760376,5.564364978131043e-05,3.1592392921447754,3.1495094299316406,0.5350000262260437,4.259751200763859e-05,51.52727127075195,78.56935119628906,31.898494720458984,49.137603759765625,0.689469039440155,4.1965818270458535e-05,0.34994322061538696,0.5457900166511536,0.5132743120193481,0.00010100940140514988,0.0,0.3968655467033386,0.019999999552965164,0.04414752125740051,12.700053215026855,0.7545122504234314,2.3303024768829346,,,,,,,,,,,,,,,,pre,0.6434134244918823,0.9999523162841797
6200,9.25542565255455e-07,1.102472538150323e-06,8.302741889565368e-07,4.931398578378321e-08,8.682692964612215e-07,4.336947245775491e-09,3.0108549253782257e-06,20.247709274291992,1.0,0.009508893825113773,0.9904911061748862,0.009508893825113773,53.68557357788086,168.4309539794922,31.693572998046875,51.57178497314453,0.6231637001037598,9.911443211945843e-05,1.3718377351760864,1.2673687934875488,0.49000000953674316,0.0005509038505125086,53.80058288574219,95.52132415771484,781804.3125,51.70531463623047,0.6375499963760376,5.5082282150430304e-05,3.1592631340026855,3.1494431495666504,0.5350000262260437,4.287270043505503e-05,51.510101318359375,78.46871185302734,31.94078254699707,49.123863220214844,0.6890265345573425,4.152792821399184e-05,0.34939101338386536,0.5456174612045288,0.5132743120193481,0.00010532632906654895,0.0,0.3970535099506378,0.019999999552965164,0.044071801006793976,12.703763961791992,0.755361795425415,2.327678918838501,,,,,,,,,,,,,,,,pre,0.6207987070083618,0.9999562799930573
6300,9.255158488485904e-07,1.064466573552636e-06,8.307900429826987e-07,4.790680918631551e-08,8.683674082021753e-07,4.087025384791332e-09,3.0077112569415476e-06,20.228816986083984,1.0,0.009397024288773537,0.9906029757112265,0.009397024288773537,53.6673469543457,168.4318389892578,31.790206909179688,51.557647705078125,0.6229203343391418,0.0001007700754091673,1.370348572731018,1.2662630081176758,0.49000000953674316,0.0005214667236204752,53.780330657958984,95.38664245605469,471342.15625,51.69007873535156,0.6375250220298767,5.490626276039156e-05,3.159578800201416,3.1497058868408203,0.5350000262260437,4.592736113162128e-05,51.49256134033203,78.37126159667969,31.992576599121094,49.109718322753906,0.6887610554695129,4.111593229631843e-05,0.3487984538078308,0.5454429984092712,0.5132743120193481,0.00010078587269002141,0.0,0.3970796465873718,0.019999999552965164,0.0440208874642849,12.703317642211914,0.7560890316963196,2.32585072517395,,,,,,,,,,,,,,,,pre,0.5780565142631531,0.9999549984931946
6400,9.213687235387624e-07,1.1752622413041536e-06,8.324560667460901e-07,5.42089715338534e-08,8.685036050337658e-07,4.356864646837266e-09,3.0059372875257395e-06,20.21082305908203,1.0,0.009397024288773537,0.9906029757112265,0.009397024288773537,53.64955139160156,168.43287658691406,31.9869327545166,51.5439453125,0.6228097081184387,9.928840949760373e-05,1.369008183479309,1.2653558254241943,0.49000000953674316,0.0005870961784284853,53.76049041748047,95.25296783447266,582924.875,51.67514419555664,0.6372500061988831,5.458701890254925e-05,3.1593730449676514,3.1495134830474854,0.5350000262260437,5.136145846425532e-05,51.47551727294922,78.2757339477539,32.07496643066406,49.096038818359375,0.688097357749939,4.0953085187160615e-05,0.34788069128990173,0.5451144576072693,0.5221238732337952,9.273282415074516e-05,0.0,0.39727675914764404,0.019999999552965164,0.04396213963627815,12.698626518249512,0.7567748427391052,2.324559211730957,,,,,,,,,,,,,,,,pre,0.6131705641746521,0.9999555349349976
6500,9.259355806534586e-07,1.153317725766101e-06,8.30520775707555e-07,5.0699902942596964e-08,8.674473974679131e-07,4.354947957807553e-09,3.0028870696696686e-06,20.19130516052246,1.0,0.00962076336145401,0.990379236638546,0.00962076336145401,53.63113784790039,168.434326171875,32.30833435058594,51.529544830322266,0.6228982210159302,0.0001006089748371533,1.3675904273986816,1.2643108367919922,0.49000000953674316,0.0005695836971890913,53.7404899597168,95.12256622314453,1883070.875,51.65987014770508,0.6367999911308289,5.4060572979106416e-05,3.159170627593994,3.149308681488037,0.5350000262260437,4.732909797110257e-05,51.458290100097656,78.18276977539062,32.181976318359375,49.08216094970703,0.688097357749939,4.0790469906132235e-05,0.34717488288879395,0.5449470281600952,0.5132743120193481,9.463119847659155e-05,0.0,0.39743471145629883,0.019999999552965164,0.04389294981956482,12.698107719421387,0.7577012777328491,2.3223726749420166,,29.285,0.0506363441490096,5.695321180820465,"[45, 39, 51]",25.63,0.047877712214882476,5.891338381767273,"[36, 12, 16]",0.6317849501865841,3.0654921215192408,129.0,45.0,0.01164948008954525,0.0,pre,0.6518070697784424,0.9999565780162811
6600,9.211773885908769e-07,1.1468312095530564e-06,8.303475169668673e-07,5.258920765527364e-08,8.672270723764086e-07,4.477298976013344e-09,2.9991831524966983e-06,20.169437408447266,1.0,0.00962076336145401,0.990379236638546,0.00962076336145401,53.61288833618164,168.4373779296875,32.35860824584961,51.51522445678711,0.6226106286048889,9.906440127016847e-05,1.3661051988601685,1.2631921768188477,0.49000000953674316,0.0005565678948875588,53.72105407714844,94.9966049194336,1936341.125,51.64511489868164,0.6363000273704529,5.364833294344391e-05,3.1602425575256348,3.1503682136535645,0.5350000262260437,4.765867181277121e-05,51.441192626953125,78.09294128417969,32.31080627441406,49.068443298339844,0.6878761053085327,4.06691299794911e-05,0.3472144603729248,0.5451755523681641,0.5132743120193481,9.685373607800476e-05,0.0,0.39751696586608887,0.019999999552965164,0.04379764944314957,12.715022087097168,0.7586878538131714,2.319441556930542,,,,,,,,,,,,,,,,pre,0.7285093665122986,0.999954342842102
6700,9.258095019504253e-07,1.1673143944790354e-06,8.303123308905924e-07,5.199130725941359e-08,8.671696036799403e-07,4.530458674878446e-09,2.997377805513679e-06,20.148937225341797,1.0,0.009844501502811909,0.9901554984971881,0.009844501502811909,53.595359802246094,168.44227600097656,32.00514221191406,51.501426696777344,0.6221902370452881,9.688207669035436e-05,1.364466905593872,1.261849045753479,0.49000000953674316,0.000579760273857223,53.70269775390625,94.87469482421875,772217.375,51.631446838378906,0.6359000205993652,5.298170606833372e-05,3.161323308944702,3.151404857635498,0.5350000262260437,5.4085953328507785e-05,51.42506790161133,78.00544738769531,32.44585037231445,49.05569076538086,0.6876548528671265,4.0396645127819266e-05,0.34732475876808167,0.5454058051109314,0.5132743120193481,9.65187216078142e-05,0.0,0.397737592458725,0.019999999552965164,0.04373498633503914,12.727729797363281,0.7595996856689453,2.3166308403015137,,,,,,,,,,,,,,,,pre,0.48429518938064575,0.9999570548534393
6800,9.212033660332963e-07,1.047786668095796e-06,8.267030580100254e-07,4.6375568274470425e-08,8.65232777869096e-07,4.161764266541468e-09,2.9961638574604876e-06,20.129430770874023,1.0,0.009732631966471672,0.9902673680335283,0.009732631966471672,53.578678131103516,168.45199584960938,31.55881118774414,51.48833465576172,0.6219690442085266,9.651567153404256e-05,1.3629544973373413,1.2605960369110107,0.49000000953674316,0.0005168314166389187,53.68486022949219,94.7551498413086,591085.5625,51.61825942993164,0.6354249715805054,5.223609098816105e-05,3.1626102924346924,3.152709484100342,0.5350000262260437,3.969545352220399e-05,51.40936279296875,77.92108917236328,32.580989837646484,49.043357849121094,0.6871681213378906,3.981007253075475e-05,0.34773778915405273,0.5457520484924316,0.5132743120193481,9.297692624143994e-05,0.0,0.39786162972450256,0.019999999552965164,0.04368407279253006,12.716150283813477,0.7604151964187622,2.3141162395477295,,,,,,,,,,,,,,,,pre,0.5828431248664856,0.9999585151672363
6900,9.19758235795598e-07,1.0704711712605786e-06,8.290016921819188e-07,5.122601720586317e-08,8.66588209191832e-07,4.375613649187926e-09,2.9916818675701506e-06,20.112773895263672,1.0,0.009397024288773537,0.9906029757112265,0.009397024288773537,53.56304168701172,168.46075439453125,31.065338134765625,51.476104736328125,0.6222345232963562,9.687268636165599e-05,1.3613231182098389,1.259230613708496,0.49000000953674316,0.0005219177199775982,53.668128967285156,94.6390151977539,642400.0,51.60604476928711,0.6351000070571899,5.1976049515681105e-05,3.1631765365600586,3.153313159942627,0.5350000262260437,4.09142837758414e-05,51.39475631713867,77.83891296386719,32.715599060058594,49.03201675415039,0.6871238946914673,3.922697366933226e-05,0.3477928638458252,0.545900285243988,0.5132743120193481,8.172153299080828e-05,0.0,0.39814621210098267,0.019999999552965164,0.043690599501132965,12.71888256072998,0.7611052989959717,2.311807632446289,,,,,,,,,,,,,,,,pre,0.6067870855331421,0.9999610185623169
7000,9.238632401320501e-07,1.2240041087352438e-06,8.304242555823294e-07,5.366746691493063e-08,8.665762720738712e-07,4.493708072317304e-09,2.9899699711677385e-06,20.09527015686035,1.0,0.0092851547524333,0.9907148452475667,0.0092851547524333,53.546695709228516,168.46998596191406,30.688949584960938,51.46329116821289,0.6220574975013733,9.638040717616084e-05,1.359450101852417,1.257651686668396,0.49000000953674316,0.0005476513898180306,53.65070724487305,94.52703094482422,731195.5625,51.59305953979492,0.6348999738693237,5.2089855745762685e-05,3.163024425506592,3.153196334838867,0.5350000262260437,5.429598769611482e-05,51.379638671875,77.7586669921875,32.85197448730469,49.020103454589844,0.6869911551475525,3.90045322844344e-05,0.34743601083755493,0.5457941293716431,0.5132743120193481,8.341057961775481e-05,0.0,0.39829763770103455,0.019999999552965164,0.04365796223282814,12.711974143981934,0.7618118524551392,2.309865713119507,0.00015750087914057076,29.99,0.05056974258418892,5.696163260936737,"[45, 44, 36]",25.525,0.04784068015882188,5.896217365264892,"[36, 45, 12]",0.6365338369277017,3.0357210720534873,129.0,44.0,0.011600273661315441,0.0,pre,0.5629477500915527,0.9999602138996124
7100,9.261418085770856e-07,1.1853190926558455e-06,8.292353754768556e-07,5.214673493014743e-08,8.658407750772312e-07,4.452991753112201e-09,2.989347422044375e-06,20.077749252319336,1.0,0.0092851547524333,0.9907148452475667,0.0092851547524333,53.53083038330078,168.47923278808594,30.270992279052734,51.45095443725586,0.6220353841781616,9.58153828252859e-05,1.3574565649032593,1.255957841873169,0.49000000953674316,0.0005533144732293473,53.63371276855469,94.41742706298828,829494.25,51.580535888671875,0.6345499753952026,5.14288677230934e-05,3.1632466316223145,3.153458833694458,0.5350000262260437,4.567061296021872e-05,51.36474609375,77.68084716796875,33.00394821166992,49.00849533081055,0.6867256760597229,3.8815972537469475e-05,0.34779614210128784,0.546057403087616,0.5132743120193481,8.463317590627368e-05,0.0,0.3985235095024109,0.019999999552965164,0.043546997010707855,12.732704162597656,0.7625356316566467,2.308410406112671,,,,,,,,,,,,,,,,pre,0.6203750371932983,0.999960333108902
7200,9.209909421770135e-07,1.1339633374518598e-06,8.296641453853226e-07,5.205995989854273e-08,8.661574497637048e-07,4.338061465603005e-09,2.9862660539947683e-06,20.061349868774414,1.0,0.009173285216093063,0.9908267147839069,0.009173285216093063,53.515541076660156,168.48324584960938,29.950366973876953,51.43915939331055,0.6216371655464172,9.676814462096235e-05,1.3553178310394287,1.254122018814087,0.49000000953674316,0.000539344282701533,53.61759567260742,94.30867004394531,1003509.9375,51.5688591003418,0.6342250108718872,5.134773823646364e-05,3.1643528938293457,3.154599189758301,0.5350000262260437,4.614876775683394e-05,51.350425720214844,77.60457611083984,33.1689338684082,48.997440338134766,0.6869469285011292,3.8539608696011806e-05,0.3480836749076843,0.5462742447853088,0.5132743120193481,8.107474383080224e-05,0.0,0.3985404670238495,0.019999999552965164,0.04341253265738487,12.73503303527832,0.7633529305458069,2.3072216510772705,,,,,,,,,,,,,,,,pre,0.6284219026565552,0.9999601542949677
7300,9.168355745714507e-07,1.1182204389115213e-06,8.275360983134306e-07,5.157842153380443e-08,8.64772971453931e-07,4.453524216074811e-09,2.9852390071027912e-06,20.046707153320312,1.0,0.008949547074735165,0.9910504529252648,0.008949547074735165,53.500404357910156,168.48460388183594,29.726951599121094,51.42750549316406,0.6216371655464172,9.46370729994515e-05,1.3531628847122192,1.2523078918457031,0.49000000953674316,0.0005448438117916304,53.60182189941406,94.20211029052734,1127887.875,51.55741500854492,0.6342999935150146,5.086169775909187e-05,3.165447950363159,3.15572452545166,0.5350000262260437,4.6603680501521975e-05,51.336212158203125,77.52953338623047,33.32483673095703,48.9864501953125,0.686902642250061,3.835462629043012e-05,0.3482851982116699,0.5464534759521484,0.5132743120193481,7.87858421274992e-05,0.0,0.39869973063468933,0.019999999552965164,0.04335900768637657,12.737425804138184,0.7641304135322571,2.3063247203826904,,,,,,,,,,,,,,,,pre,0.6658341884613037,0.9999611675739288
